customer_id,full_name,email,phone,address,date_of_birth,age,job,marital,education,has_default,balance,has_housing_loan,has_personal_loan,contact_type,last_contact_day,last_contact_month,last_contact_duration_sec,campaign_contacts,days_since_prev_contact,previous_contacts,previous_outcome,subscribed_deposit,country,zip_code,language
BM-00660,Eligia Dominguez Ferrera,martinritter@example.net,+34 845 821 823,"Paseo de Josefa Posada 5, Alicante, 12472",1940-05-17,85.0,self-employed,single,secondary,no,2169.5,no,no,unknown,17,apr,1737.0,49,37,22,success,no,GB,62497,fr
BM-00661,Morena Villanueva Sanabria,dfleury@example.org,03 26 05 72 09,"rue de Dijoux, 58535 Barre-sur-Mer",1943-05-06,82.0,management,divorced,tertiary,unknown,-190.28,no,yes,unknown,3,may,,49,412,20,success,no,CZ,13948,fr
BM-00662,Sébastien Delaunay,benthinkrystyna@example.com,001-796-709-0481,"8, chemin de Morin, 18866 Maillet-la-Forêt",1948-02-15,78.0,admin,single,primary,yes,4159.73,no,yes,cellular,16,nov,536.0,44,553,7,unknown,no,DE,05114,nl
BM-00663,Dott. Raffaele Ferretti,lissi90@example.net,+34888 27 52 51,"6764 Christopher Circle Apt. 555, Shortberg, IA 03016",1959-06-28,66.0,self-employed,divorced,tertiary,no,2197.99,no,no,unknown,8,feb,1850.0,13,201,4,failure,no,DE,35464,nl
BM-00664,Dipl.-Ing. Mariusz Anders,gundel72@example.org,+34 827 027 488,"91, boulevard Hubert, 49770 Daniel-sur-Berger",1986-03-19,40.0,management,divorced,primary,no,4911.41,yes,no,telephone,7,jun,3429.0,33,693,11,unknown,no,HR,43714,it
BM-00665,Miss Amber Williams,planda@example.org,(020) 7496 0381,"Incrocio Montecchi, 311, 13891, Camburzano (BI)",1991-05-05,34.0,student,married,tertiary,unknown,-1881.3,yes,no,cellular,28,jan,3954.0,22,16,5,other,no,FR,15791,en
BM-00666,Sabatino Dandolo,hendersonmark@example.org,3776418049,"Flat 31o, Jay Garden, Normanhaven, BH47 3AD",1962-12-27,63.0,admin,divorced,secondary,unknown,-2823.22,no,no,cellular,7,aug,3320.0,15,380,0,failure,no,GB,96551,nl
BM-00667,Laura Fisher,xpickering@example.org,+4428 9018 0489,"8, chemin Alfred Chrétien, 40808 Pierre",1985-06-06,40.0,retired,divorced,secondary,no,2383.09,yes,no,telephone,3,jun,,17,87,16,failure,no,GB,48129,fr
BM-00668,Valentine Blanchard,daniel25@example.com,0469458881,"Oscar-Seidel-Ring 72, 67218 Bad Liebenwerda",1944-04-01,82.0,services,single,primary,yes,-1712.48,yes,yes,telephone,25,nov,360.0,14,616,18,failure,no,AT,09440,fr
BM-00669,Joseph Gilmore,simmonswhitney@example.net,+49(0)1462 590268,"Cuesta de Lourdes Macias 61 Apt. 66 , Santa Cruz de Tenerife, 26730",1981-02-20,45.0,technician,divorced,unknown,unknown,-301.83,no,no,telephone,4,mar,599.0,30,429,20,success,no,US,53219,pl
BM-00670,Mrs Laura Stewart,lewis81@example.org,+34 978 689 735,"29 Jacob Circle, New Francescaview, TR9 8YS",1939-07-13,86.0,self-employed,married,primary,no,1493.69,no,no,telephone,21,nov,520.0,49,2,14,success,no,RO,78692,pl
BM-00671,David Ross,dbruder@example.com,216-290-4878x0898,"Strada Maria, 11, 39011, Lana (BZ)",1994-12-08,31.0,housemaid,divorced,tertiary,unknown,-21.41,yes,yes,cellular,3,mar,2241.0,40,596,16,other,no,ES,55595,de
BM-00672,Dipl.-Ing. Hans-Günther Meyer B.Eng.,hermenegildo65@example.org,517.571.9561,"Borgo Turchetta, 1, 89015, Taureana (RC)",1942-07-27,83.0,self-employed,divorced,primary,no,3830.26,no,yes,cellular,3,feb,2682.0,11,385,4,other,no,LU,75286,pl
BM-00673,Georges Da Costa,proehrdanz@example.com,0923498610,"Calle de Eliseo Oller 58, La Coruña, 17870",1973-12-05,52.0,student,divorced,tertiary,no,-2797.65,no,no,telephone,13,dec,1333.0,22,23,11,unknown,no,GR,40814,de
BM-00674,Kathy Rosario,santino17@example.com,+34 900535579,"62, chemin de Delannoy, 29215 Carliernec",1973-06-24,52.0,housemaid,married,secondary,no,350.05,no,yes,unknown,11,nov,36.0,35,372,23,success,no,IT,67707,
BM-00675,Alexis Riggs,xsibilia@example.net,4896998151,"Canale Arnulfo, 78, 94019, Valguarnera Caropepe (EN)",1961-06-13,64.0,management,divorced,tertiary,no,7431.35,no,yes,unknown,10,jul,3756.0,24,219,8,failure,no,GR,02350,es
BM-00676,Silvestro Bova,ines91@example.com,+49(0) 957823350,"29, boulevard Étienne Blanc, 24500 Caron",1988-08-03,37.0,entrepreneur,divorced,primary,unknown,-2193.51,yes,yes,telephone,1,mar,2333.0,31,661,23,other,no,LU,91601,en
BM-00677,Joanna Holzapfel,bernalmiguel-angel@example.net,+34973 14 75 70,"035 Kelly Divide, Port Adamside, NM 97474",1966-05-12,59.0,services,divorced,unknown,unknown,2195.22,no,yes,cellular,25,jun,667.0,3,101,16,unknown,no,SE,19300,de
BM-00678,Mr Derek Hunt,luitgardanders@example.org,+33 3 84 62 24 19,"Hanny-Trommler-Ring 2-7, 63844 Goslar",1997-12-12,28.0,admin,divorced,unknown,no,599.65,yes,yes,cellular,27,sep,3666.0,28,433,23,other,no,PT,82598,pt
BM-00679,Bertrand de Langlois,didiergabriel@example.com,+49 (0) 3201 123186,"72, boulevard Jacquot, 90433 Besnard",1998-09-14,27.0,student,divorced,tertiary,no,4938.77,yes,no,cellular,3,may,2131.0,26,569,17,failure,no,SI,55818,it
BM-00680,Dr Terry Fletcher,dday@example.com,010491319,"332 Jason Court Suite 470, North Royville, TN 16032",1962-11-26,63.0,retired,single,tertiary,yes,-2354.73,yes,yes,telephone,13,jul,1794.0,16,49,16,success,no,IE,58929,en
BM-00681,Vasco Ibarra-Armengol,thierryraynaud@example.org,07958687519,"Viale Baldassare, 25, 34129, Trieste (TS)",1941-03-30,85.0,blue-collar,single,unknown,yes,-1974.85,no,no,telephone,1,jan,328.0,49,123,2,other,yes,DK,14642,nl
BM-00682,Andre Moore,griffithsjoanne@example.com,+34971 97 56 68,"Karina-Jockel-Gasse 1-8, 19493 Holzminden",1977-08-26,48.0,unemployed,single,primary,yes,4418.74,no,no,telephone,15,dec,2487.0,42,901,6,failure,yes,CY,71838,de
BM-00683,Gabriella Christoph,caitlyn45@example.net,0326988418,"55704 Meza Place, Mercedestown, NH 50488",1989-07-10,36.0,management,single,primary,no,1459.23,no,no,telephone,19,jul,1131.0,36,269,13,success,no,CY,27230,pt
BM-00684,Jacqueline-Suzanne Moreau,cgosselin@example.com,(0306)9990248,"87201 Jimenez Heights Suite 734, Port Maryview, NV 84797",1995-02-24,31.0,admin,single,tertiary,no,-2607.02,yes,no,unknown,26,feb,1866.0,43,206,23,success,no,IE,90958,it
BM-00685,Jacob Mcmillan,ebecerra@example.org,471-903-1151,"625, rue Lebreton, 17487 Gosselin",1996-03-22,30.0,blue-collar,single,unknown,no,3741.15,yes,yes,cellular,21,jan,3006.0,27,730,3,unknown,yes,PT,13771,pt
BM-00686,Melissa Miller,felixiriarte@example.com,+34882 22 51 70,"Flat 6, Ashleigh Vista, East Keithchester, S08 3QL",1964-03-17,62.0,unemployed,divorced,unknown,yes,3674.45,no,no,telephone,6,feb,1756.0,25,999,9,success,no,GB,36594,de
BM-00687,Silvana Vogt,margrafmalte@example.com,+39 33944381685,"8908 Lauren Spur Apt. 472, West Gabrielport, CA 35299",1958-05-19,67.0,entrepreneur,married,tertiary,yes,-685.97,no,no,telephone,15,oct,3077.0,31,141,17,success,no,HU,47395,it
BM-00688,Casandra Benavente Figueras,de-sousaalain@example.net,+34 952725622,"Acceso Aránzazu Torrent 167, Álava, 30014",1944-11-07,81.0,entrepreneur,married,tertiary,no,10029.83,yes,no,unknown,18,oct,,36,204,15,other,yes,DE,85973,de
BM-00689,Paul Guichard,roperoabril@example.com,0434902636,"Callejón Álvaro Haro 5 Puerta 2 , Ávila, 27849",,57.0,student,single,primary,yes,1782.74,no,yes,unknown,8,jul,3578.0,18,731,12,other,yes,LV,91341,pl
BM-00690,Maura del Torrents,geronimobaena@example.org,+34849 453 269,"48, avenue Lagarde, 91981 Coulon",1958-02-03,68.0,blue-collar,divorced,primary,no,3725.86,yes,no,cellular,7,nov,3666.0,32,834,11,other,no,AT,31143,pt
BM-00691,Tullio Gabbana-Boccherini,tomasjimena@example.com,0151 4960679,"Camino Felicia Torralba 12, Ávila, 48299",1968-05-18,57.0,services,married,primary,yes,,no,yes,telephone,27,nov,44.0,32,302,17,unknown,no,HR,41483,it
BM-00692,Prof. Reimer Schmiedecke B.Sc.,psomoza@example.com,0351229077,"Strada Zeffirelli, 9, 96017, Castelluccio (SR)",1965-02-18,61.0,student,divorced,secondary,unknown,-1014.9,no,no,telephone,20,feb,3855.0,46,699,12,unknown,yes,GR,88140,de
BM-00693,Felix Reguera-Quirós,holly90@example.com,096144710,"42 Josephine Ramp, East Aimeeland, NN9M 7NH",1971-11-13,54.0,management,married,tertiary,yes,-3067.6,yes,yes,unknown,7,feb,610.0,17,648,16,success,no,LU,20083,es
BM-00694,Michael Phillips,jeanpineau@example.com,+4420 74960033,"Borgo Sandra, 1, 71025, Castelluccio Dei Sauri (FG)",1987-09-21,38.0,services,married,secondary,unknown,6328.06,no,yes,telephone,26,oct,1556.0,21,305,10,failure,no,MT,51053,pl
BM-00695,Noelia Fuertes Izquierdo,bishopirene@example.com,0444456085,"Glorieta de Marcela Valencia 42 Piso 1 , Segovia, 44517",1980-11-27,,services,divorced,secondary,yes,,no,yes,telephone,17,oct,820.0,39,710,8,failure,no,IE,39659,de
BM-00696,Elizabeth Miller,mbernard@example.net,(0117) 4960812,"avenue de Garcia, 41346 Gimenez-sur-Alexandre",1940-06-04,85.0,retired,single,tertiary,unknown,475.95,yes,yes,telephone,1,jul,2016.0,1,875,16,unknown,no,SE,48142,fr
BM-00697,Benita Cárdenas Estrada,xelliott@example.com,341-316-5211x9154,"56558 Smith Extension, Robinsonhaven, FM 60441",1973-07-08,52.0,admin,divorced,secondary,unknown,8198.25,yes,yes,unknown,30,jan,126.0,44,590,5,unknown,no,AT,84588,it
BM-00698,Claude Bertrand,rpatel@example.net,344895318,"Vicolo Parri, 132, 64039, Val Vomano (TE)",1942-01-04,84.0,retired,single,secondary,no,217.35,no,yes,cellular,23,jul,2775.0,32,160,2,failure,no,PL,44953,pl
BM-00699,Nico Flaiano,mercedespizzetti@example.com,04 65 80 03 95,"Plaza de Candela Marcos 73 Apt. 53 , Cádiz, 18218",,27.0,retired,married,unknown,yes,5859.02,yes,no,telephone,8,jul,929.0,39,454,17,unknown,no,SI,22112,en
BM-00700,Univ.Prof. Gabriel Rosenow,andresleon@example.net,+33 4 81 26 28 24,"Rotonda Palombi, 60 Piano 7, 61049, Muraglione (PU)",1979-09-26,46.0,self-employed,single,tertiary,yes,479.66,no,yes,cellular,26,oct,2110.0,42,191,6,unknown,no,HR,47377,de
BM-00701,Octavio Velázquez Ruiz,spanevellogiampiero@example.com,+34 803473690,"USS Hayes, FPO AP 74436",1964-08-26,61.0,services,single,unknown,unknown,432.29,yes,yes,cellular,23,apr,115.0,41,375,12,other,no,IE,69280,de
BM-00702,Jennifer Powell,piero83@example.org,355435681,"40200 Fernandez Freeway Apt. 322, Harrisview, OK 52650",1966-07-09,59.0,student,divorced,unknown,unknown,-1835.43,no,no,unknown,5,nov,3354.0,35,463,10,failure,no,LT,15810,it
BM-00703,Nicolas Lebrun,georgeadams@example.net,(915)570-5162,"Wiekweg 61, 29797 Angermünde",1996-01-25,30.0,student,divorced,secondary,unknown,5711.38,yes,yes,cellular,11,dec,2015.0,16,831,20,failure,no,DE,11154,it
BM-00704,Melissa Casagrande,susananderson@example.com,(0116) 496 0617,"Via Maria, 990 Piano 8, 38035, Forno (TN)",1955-07-16,70.0,blue-collar,divorced,unknown,unknown,-516.51,yes,yes,unknown,16,oct,,19,482,7,success,no,IT,00595,en
BM-00705,Sandro Mattarella,hmartinez@example.org,+33 6 99 87 08 82,"Gehringerring 189, 72679 Göppingen",,82.0,entrepreneur,single,tertiary,unknown,5371.48,yes,no,cellular,3,apr,1023.0,28,175,17,other,no,RO,39921,en
BM-00706,Jason Gonzalez,ldomingo@example.net,03 54 89 61 18,"081 Manuel Radial, Jesusburgh, IL 29714",,31.0,retired,divorced,unknown,no,5016.41,yes,no,telephone,6,nov,1772.0,42,244,22,success,no,BE,93066,nl
BM-00707,Giulia Procacci,marie13@example.com,3697468402,"79 Aaron Camp, West Paulineville, W9 1DZ",1954-08-20,71.0,technician,divorced,primary,yes,4512.74,yes,no,unknown,27,apr,2305.0,48,749,18,unknown,no,DK,23150,nl
BM-00708,Teodosio Rómulo Vaquero Zaragoza,singhleslie@example.net,+44114 496 0698,"7645 Kenneth Greens Apt. 084, Timothybury, IL 92086",1985-07-17,40.0,technician,single,primary,yes,-722.51,no,no,cellular,27,mar,2232.0,14,736,18,success,no,LT,55752,pl
BM-00709,Cornelio Sales Roig,marconigiacomo@example.com,+34 887 32 94 21,"5986 Boyer Crossroad, Haleyville, CT 08084",1964-02-20,62.0,unemployed,married,unknown,yes,1464.23,no,yes,unknown,18,mar,533.0,45,884,0,other,no,RO,17174,it
BM-00710,Manu Gimeno Miralles,stumpfsophia@example.org,+34 972 310 702,"359 Jeremy Light, Lake Suzannehaven, PH62 8BZ",2006-01-25,20.0,blue-collar,divorced,secondary,no,1195.72,yes,no,telephone,31,sep,3999.0,34,179,8,success,no,US,38124,it
BM-00711,Gisbert Scheibe,wirthgundula@example.org,+34826 44 75 05,"Huhnplatz 7927, 36255 Helmstedt",1980-09-14,45.0,retired,married,unknown,yes,2784.72,yes,no,unknown,28,nov,258.0,42,601,0,success,no,IE,67189,pl
BM-00712,Gabriel Ruiz Le Paul,margot53@example.org,3533640692,"Siegmar-Mans-Platz 9-9, 62040 Illertissen",1979-08-24,46.0,management,divorced,secondary,no,5104.36,yes,yes,cellular,17,oct,3320.0,24,549,21,success,no,SK,21456,en
BM-00713,Gernot Kade-Henschel,sonia52@example.com,331-362-3841x0203,"109, rue Élisabeth Carre, 16115 Sainte Julien",,31.0,retired,single,unknown,no,2504.34,no,yes,cellular,1,jul,2197.0,27,491,7,unknown,yes,IE,54912,it
BM-00714,Sig. Baldassare Verga,ypayne@example.net,(01632) 960398,"419 Clark Street Apt. 283, Allenbury, MI 86403",1940-03-16,86.0,technician,married,primary,no,-1308.18,yes,yes,telephone,19,sep,3137.0,12,659,1,failure,yes,US,50277,en
BM-00715,James Hölzenbecher,valerotomasa@example.net,(029) 2018 0860,"2 Zoe Square, Smartburgh, M19 8NF",1999-10-10,26.0,self-employed,divorced,unknown,no,1727.11,yes,no,cellular,15,may,2015.0,29,989,24,failure,no,PT,92882,es
BM-00716,Kenneth Maynard,sawyerrebecca@example.com,03069990084,"Urbanización Joel Ponce 80, Barcelona, 35057",1982-01-01,,unemployed,married,unknown,unknown,-2829.09,no,no,telephone,20,sep,2691.0,43,297,20,unknown,yes,GR,78738,en
BM-00717,Donato Barcella,branchandrew@example.com,01614960951,"89, avenue Parent, 64968 Saint Théophile",,45.0,housemaid,married,primary,no,3155.75,no,yes,unknown,27,feb,1313.0,45,136,14,unknown,no,PL,60896,en
BM-00718,Jordana Iborra Belda,qschaefer@example.org,09410058689,"09621 Moon Neck Apt. 658, North Brittanyberg, NV 78889",1957-12-04,68.0,admin,single,primary,no,5324.01,no,no,telephone,20,nov,3205.0,13,848,24,unknown,no,GB,66195,it
BM-00719,Onofre Eutropio Feliu Clemente,whitejonathan@example.net,+39 076180338,"Flat 71K, Sinclair Meadows, Younghaven, W8 8QY",,34.0,entrepreneur,divorced,primary,unknown,1928.4,no,no,unknown,16,jul,965.0,42,990,8,failure,yes,US,17153,it
BM-00720,Odalis Pozuelo Delgado,wargurio@example.net,+441614960336,"1443 Lopez Island Apt. 115, Port Jeanne, AS 76972",1944-08-28,81.0,blue-collar,single,secondary,no,-3480.46,yes,yes,telephone,4,oct,915.0,29,731,21,unknown,no,SI,50485,en
BM-00721,Zaira Verga,janicehudson@example.net,+49(0)2058 44492,"USS Mitchell, FPO AP 46715",1958-03-31,68.0,blue-collar,divorced,unknown,unknown,-1987.61,yes,yes,unknown,15,nov,270.0,27,900,12,failure,no,IE,56951,de
BM-00722,Etta Schicchi,tschentscherrosalia@example.com,+49(0)8595 268207,"Studio 7, Bradley Way, Carolview, AL91 0BA",2000-07-02,25.0,retired,married,unknown,no,3518.5,yes,no,cellular,15,may,539.0,3,957,20,unknown,no,GB,27490,es
BM-00723,Marcello Parpinel-Antonioni,oliviarodriguez@example.com,0252067000,"Flat 0, Wilson Green, West Zoe, LL7B 4BU",,40.0,unemployed,married,primary,no,2032.3,yes,yes,telephone,28,jun,3607.0,26,829,9,unknown,yes,CY,10166,pl
BM-00724,Anny Cichorius MBA.,arnaudluc@example.org,+33 (0)2 46 97 64 31,"Burghard-Scheibe-Gasse 6-2, 41558 Wittmund",1994-01-10,32.0,management,single,unknown,no,-611.16,yes,no,cellular,15,jun,3672.0,39,963,0,unknown,no,LV,12001,en
BM-00725,Frau Yvette Dörschner B.Eng.,agnes14@example.net,+441164960359,"81, rue Caroline Roy, 20441 Dias-sur-Mer",2001-04-16,25.0,entrepreneur,married,primary,unknown,4326.47,yes,yes,telephone,2,mar,3079.0,21,932,7,failure,no,IE,80443,es
BM-00726,Sergio del Morales,osastre@example.net,+39 37131727584,"boulevard Aurore Parent, 61576 Brun",2000-01-27,26.0,blue-collar,single,secondary,yes,1629.02,yes,yes,cellular,19,mar,292.0,27,24,20,failure,no,NL,79573,it
BM-00727,Dr Christopher Goodwin,grecopanicucci@example.com,+44(0)116 496 0667,"Ehlertgasse 8, 27124 Görlitz",1950-02-26,76.0,admin,divorced,unknown,yes,3724.88,no,yes,cellular,5,oct,801.0,15,679,1,success,no,NL,04847,it
BM-00728,Antonina Busoni,valentin94@example.org,(00227) 06214,"Canale Riccardo, 9, 80145, Piscinola (NA)",1986-07-01,39.0,student,divorced,tertiary,yes,-3650.88,yes,yes,telephone,1,jan,,25,858,4,failure,yes,IE,61140,de
BM-00729,Enzio Gottardi,stonejessica@example.net,+44(0)116 496 0212,"Fliegnerweg 61/96, 72824 Lippstadt",1946-07-01,79.0,management,divorced,unknown,yes,1207.7,yes,no,telephone,26,oct,2803.0,33,514,23,failure,no,IE,71035,pl
BM-00730,Matthieu Roussel,wrichard@example.net,+34917 841 056,"Alicia-Müller-Gasse 8-8, 20919 Anklam",1953-01-16,73.0,technician,single,secondary,unknown,3094.19,yes,yes,telephone,13,oct,2897.0,39,594,0,other,no,GB,26750,pt
BM-00731,Donald Smith,sylvie56@example.org,355-655-0634x58745,"50569 Li Tunnel Apt. 494, Christyburgh, WV 73364",2002-06-18,23.0,unemployed,divorced,secondary,yes,284.3,yes,no,unknown,28,oct,542.0,30,563,5,unknown,no,BE,09934,pt
BM-00732,Carol Wang,bbarcaccia@example.net,+34948909350,"Via Ferragni, 62, 25032, Chiari (BS)",1980-08-24,45.0,technician,divorced,secondary,unknown,-953.52,no,no,telephone,8,aug,1091.0,4,75,23,failure,no,SE,52471,es
BM-00733,Vanessa Cruz,mireia99@example.org,+49(0)1168 339720,"6635 Ramirez Street, South Martin, DC 76320",2004-03-31,22.0,student,married,unknown,no,6045.05,yes,yes,unknown,1,jul,3234.0,22,978,19,failure,no,ES,84005,fr
BM-00734,Saverio Galeati-Forza,johnstonaustin@example.net,+441414960827,"941, rue Guillet, 60374 Jacquot",1974-12-26,51.0,student,single,secondary,no,-3383.37,yes,no,unknown,31,jun,3978.0,50,859,24,other,no,GR,81138,pl
BM-00735,Eleanora Nievo,cbohnbach@example.com,+34 826 30 13 72,"boulevard Renaud, 38551 Labbé",1977-06-21,48.0,management,divorced,tertiary,no,-3769.09,yes,yes,cellular,8,jul,1561.0,5,425,5,other,no,BE,03377,it
BM-00736,Sig.ra Roberta Zanichelli,natashamitchell@example.com,+1-538-948-8988x2732,"63, rue de Bruneau, 45566 MartinsBourg",2003-12-05,0.0,unemployed,divorced,primary,unknown,3662.13,no,yes,unknown,24,apr,3987.0,46,650,8,other,no,GR,54317,fr
BM-00737,Nicole Hardy,ivarela@example.net,07227 61789,"12765 Stacy Haven Suite 849, Port Donnabury, MH 39089",1975-08-17,50.0,retired,single,tertiary,yes,3582.46,yes,no,cellular,14,nov,2014.0,13,529,20,success,no,SI,37930,pl
BM-00738,Edu Morera Montserrat,beiersimone@example.net,+49(0)2679918486,"Viale Priuli, 7 Appartamento 35, 32013, Longarone (BL)",1959-11-22,,blue-collar,single,primary,unknown,2556.45,no,no,cellular,22,nov,3331.0,40,345,9,success,no,DE,37468,fr
BM-00739,Leonard Smart,friaslara@example.org,0248806894,"Avenida Adelina Dominguez 293, Cantabria, 18220",1990-08-26,35.0,admin,divorced,secondary,unknown,1214.03,no,no,unknown,18,jul,2396.0,24,104,5,unknown,no,EE,67814,en
BM-00740,Marina Federico,nuray81@example.org,+49(0) 295068330,"Heydrichgasse 4/1, 13399 Schrobenhausen",1968-04-07,58.0,services,single,secondary,no,7042.99,yes,yes,unknown,8,sep,3502.0,12,927,1,success,no,DE,01294,en
BM-00741,Sibylle Tröst,denise47@example.org,(499)284-9534,"46, rue Sanchez, 48778 Hamel",1981-03-27,45.0,technician,single,primary,yes,4130.69,yes,yes,cellular,19,mar,3353.0,36,906,5,success,no,LU,40293,en
BM-00742,Dorothée Benard,melania06@example.org,(00450) 603468,"Cuesta Lucho Maestre 359, Lleida, 41191",1982-08-06,43.0,student,divorced,unknown,unknown,7560.08,yes,no,cellular,29,may,430.0,30,514,18,failure,no,DK,84697,pt
BM-00743,María Luisa Eugenia Soto Lladó,shaun75@example.net,(730)324-9437x27462,"Vicolo Spinola, 882, 62032, San Luca (MC)",1972-04-15,54.0,admin,single,unknown,yes,3180.71,no,yes,unknown,12,nov,3673.0,24,376,7,unknown,no,FR,64177,pl
BM-00744,Luke Baker,uharrison@example.com,(05436) 64979,"124, avenue Véronique Gautier, 27211 Parent",1997-03-31,29.0,retired,divorced,tertiary,yes,2469.34,yes,yes,telephone,18,nov,816.0,9,724,16,failure,no,RO,08390,de
BM-00745,Rita Collins-Johnson,helen84@example.net,+33 (0)3 22 03 27 60,"Hildegart-Niemeier-Weg 38/41, 80095 Kelheim",1961-02-11,65.0,student,married,tertiary,no,-433.71,no,no,cellular,6,may,3457.0,10,297,12,unknown,no,FR,07035,es
BM-00746,Pirmin Knappe,annelebrun@example.org,02 41 16 03 52,"716 Vanessa Wall, Brianberg, DC 31965",1945-12-03,80.0,entrepreneur,divorced,tertiary,unknown,4143.77,no,yes,cellular,29,jan,3430.0,40,22,0,success,no,EE,88805,es
BM-00747,Prof. Stanislaus Kuhl B.Sc.,turnbullmohammad@example.org,0491922484,"922 Katie Row, New Yvonneville, S79 4RJ",1980-04-14,46.0,blue-collar,single,primary,no,2075.23,yes,no,unknown,1,dec,1764.0,30,663,1,other,no,EE,12158,it
BM-00748,Gail Hall,olivie09@example.com,+34949 47 56 94,"Elisabet-Rudolph-Allee 1, 95029 Erbisdorf",2007-03-03,19.0,entrepreneur,married,primary,unknown,3073.82,yes,no,cellular,17,dec,3326.0,1,378,8,failure,no,AT,70666,it
BM-00749,Wolf Cichorius,williamsjames@example.org,+39 3714497253,"Rambla de Poncio Carrión 249 Piso 7 , Burgos, 27484",1963-05-06,62.0,services,married,primary,no,-1264.07,yes,yes,cellular,30,may,3905.0,12,700,17,success,no,PL,23965,de
BM-00750,Univ.Prof. Ingetraut Hartung,claudia19@example.com,02222382166,"Ronda de Felicidad Arteaga 452 Apt. 69 , Castellón, 11108",1973-01-20,150.0,services,divorced,secondary,unknown,-2268.56,yes,no,cellular,15,oct,3726.0,42,732,20,success,no,LV,90490,pt
BM-00751,Raffaele Disdero,amanda06@example.org,(0151) 4960815,"Jäkelring 598, 20860 Kötzting",1945-03-22,81.0,entrepreneur,divorced,unknown,no,-4516.42,no,yes,unknown,25,feb,1735.0,9,740,17,failure,no,SE,80441,de
