transaction_id,customer_id,customer_name,customer_dob,customer_email,customer_phone,customer_address,originator_account,beneficiary_account,beneficiary_name,transaction_type,amount,currency,transaction_date,originator_country,beneficiary_country,risk_score,is_suspicious,aml_flag,ip_address,device_id
TXN-000596,CUST-00046,Gesine Gutknecht MBA.,1994-01-12,iclark@example.com,372-930-3582,"308 Garry Plaza, New Holliehaven, KW1B 5WA",DE29430657721127168109,IT73D7663521526737110706868,Eli Rius Meléndez,INTERNAL_TRANSFER,698.55,USD,2025-01-07 19:32:17,BE,IR,23.7,0,CLEAR,47.13.255.83,4f94a5f1-d70
TXN-000597,CUST-00549,Marc Mohaupt B.Eng.,1963-08-18,ymartin@example.net,3407395160,"Plaza de Cornelio Landa 6, Soria, 29828",ES8315199632304772596115,ES3595338416290628815660,,CASH_DEPOSIT,53.3,CHF,2025-06-02 17:19:13,NL,BE,9.0,0,CLEAR,173.139.74.126,88ff5d89-936
TXN-000598,CUST-00316,Cindy Galvan,1995-10-14,bsmith@example.net,001-887-979-3472x441,"avenue de Vallet, 37347 Sainte Sébastien",FR2442932683487092951628908,,Elsbeth Putz,SEPA,288.68,CHF,2025-01-09 03:53:16,SY,KP,3.8,0,CLEAR,60.9.120.174,1a21cb33-392
TXN-000599,CUST-00219,Randy Skinner,1967-01-25,renerobert@example.com,+1-874-747-6522x469,"75171 Nathan Shoals, Lake Angela, MD 34651",ES4570500574580766487841,GB64RVHD27607833594822,Bianka Hörle,WIRE_TRANSFER,1239.14,EUR,2024-12-30 03:00:07,SI,EE,33.3,0,CLEAR,7.24.95.226,5d55b647-e14
TXN-000600,CUST-00738,Marthe Langlois,1947-07-28,dobesfrauke@example.net,+34827 014 739,"Alameda Aurora Ibáñez 18, Barcelona, 31060",FR7912771568539091744794080,ES0330892290641996584029,Rhys Smith,INTERNAL_TRANSFER,56.24,GBP,12/09/2024,SK,GB,6.7,0,CLEAR,174.141.72.107,86515ea6-212
TXN-000601,CUST-00179,Alex Potter,2007-09-08,spencermichael@example.net,+1-418-888-0030x05378,"Piazza Margherita, 20, 45020, San Bellino (RO)",FR1292239766215415198070272,,Dolores Mascagni-Costalonga,CASH_DEPOSIT,81.03,CHF,2026-03-06 23:15:52,AT,IE,37.4,0,CLEAR,2.221.220.32,3cdaa243-da1
TXN-000602,CUST-01137,Chus Torrent Leon,1962-05-04,bernardinicristina@example.org,+34 878355885,"74, rue de Jourdan, 66935 Pereira-sur-Gay",GB19VTAL58753029614990,ES8294167952027989145481,Lisa Martinez,SWIFT,51.88,CHF,2025-06-27 22:05:14,GB,BR,11.7,0,CLEAR,108.121.22.191,8939882d-4d0
TXN-000603,CUST-00184,Ansaldo Battisti-Draghi,1952-10-27,vnaccari@example.net,520.708.0570x1974,"39, chemin Thérèse Rocher, 97257 CharrierVille",ES8184690015812362424947,,,CASH_WITHDRAWAL,383.63,JPY,2025-04-15 19:04:42,AT,FR,33.4,0,CLEAR,72.170.183.83,0a2f6f9b-b14
TXN-000604,CUST-00665,Honoré Lemonnier,1993-06-08,lisa77@example.org,07747 63083,"Tina-Schönland-Gasse 0, 34741 Grimmen",GB08BVEF30597573368287,FR8957555258685685066487826,Frau Dorle Bien B.Sc.,INTERNAL_TRANSFER,14.79,CHF,02/11/2026,BE,ZA,24.8,0,CLEAR,109.163.58.110,572fb862-43d
TXN-000605,CUST-00848,Dominique Lévêque de la Mary,1983-07-13,ivo70@example.com,001-745-305-6337x069,"138 Foley Lakes Suite 594, East Bailey, CT 87686",GB09HUEJ19977118016774,GB02MBIR90985927143694,,ACH,523.15,EUR,2024-10-18 20:15:16,DE,HR,30.7,0,CLEAR,121.164.218.7,63f3978f-7ad
TXN-000606,CUST-00498,Eva Togliatti,1945-11-11,zuritagraciela@example.com,04 66 58 08 43,"521 Hood Street Apt. 053, East Victoriatown, MN 42254",ES4374028459587695591268,,Jon Allen,SWIFT,-8011.21,JPY,2026-03-21 08:34:47,LB,BR,45.0,0,CLEAR,79.121.38.81,1beed6a8-4e9
TXN-000607,CUST-00780,Fernando Duque-Franch,1995-06-18,escrivaluis@example.com,01162 743514,"Via Simone, 2 Piano 4, 87062, Cariati (CS)",IT80X1060763443346026335641,ES6562987025215143517236,,CASH_DEPOSIT,7458.16,USD,2025-10-17 13:20:40,GR,NG,17.8,0,CLEAR,48.216.228.50,4fde971f-a8b
TXN-000608,CUST-00550,Timothée Hamel,1996-03-18,gerard72@example.org,+49(0)5530611390,"5234 William Camp, Robertbury, IN 44340",DE26563859818284399748,FR2598005573380792660940447,Bernd-Dieter Metz,ACH,9931.59,USD,2025-01-18 03:36:29,BG,,27.2,0,CLEAR,90.100.87.44,c82206b1-58d
TXN-000609,CUST-00891,Angelica Petruzzi-Miniati,2003-10-14,kchiaramonte@example.org,01214960204,"31 Ian Views, Davisfort, L6 5YD",ES6614202861223286140245,DE80224922430232000132,,CASH_WITHDRAWAL,157.89,CHF,2025-05-09 07:11:47,NL,GR,19.8,0,CLEAR,10.189.164.156,43c720db-293
TXN-000610,CUST-00158,Sara Bradley,2003-09-12,katyfritsch@example.net,0176294846,"Calle de Trinidad Santos 69 Apt. 61 , Álava, 37164",GB71AUOB90633602731567,ES5126173629245989777382,Cleto José Costa Baró,CASH_WITHDRAWAL,966.05,GBP,2024-10-16 17:52:24,SK,AU,31.5,0,CLEAR,21.30.140.36,f236721b-291
TXN-000611,CUST-01016,Luke Chapman,1952-04-30,tomfoster@example.org,+33 7 30 94 01 44,"29245 Ramos Burg Apt. 935, West Robertburgh, UT 80927",ES7833741535833878959190,,Herr Klaus Schwital B.Eng.,SWIFT,31067.76,JPY,2026-01-11 10:28:44,RO,LB,34.4,0,CLEAR,3.114.21.16,b3063bfb-823
TXN-000612,CUST-00220,Frédéric Vidal,1987-10-17,baileychristopher@example.net,+33 (0)5 86 94 84 67,"Josefine-Scholl-Gasse 9/4, 65086 Stollberg",GB67OVAX25254110556241,GB48NVNO68094059647033,Émile-Guy Gosselin,CASH_DEPOSIT,713.21,GBP,2025-01-04 18:46:40,SE,CA,56.2,0,CLEAR,180.252.253.201,d9b04539-454
TXN-000613,CUST-00025,Mrs Stephanie Scott,1999-05-18,alebelda@example.com,+44(0)9098790431,"683 Christine Street Suite 312, West Frank, VI 53172",DE42974787067644286307,ES7307810101244805694211,,INTERNAL_TRANSFER,381.41,JPY,2025-10-14 13:55:30,DE,MT,25.5,0,CLEAR,12.235.18.56,06886280-050
TXN-000614,CUST-00686,Mary Maxwell,1970-03-12,javierabellido@example.net,(02049) 930640,"Branko-Mielcarek-Gasse 4/2, 55031 Wesel",IT17Q7850660675141483515609,DE29142770215386115111,Carmelita Sotelo Bárcena,ACH,25635.97,USD,2024-10-31 15:12:03,YE,GB,19.8,0,CLEAR,101.189.84.114,0927a8a3-1ca
TXN-000615,CUST-00412,Adrienne Lefort,2005-03-05,timotheeleveque@example.org,001-207-637-1220x725,"Bertha-Plath-Straße 9, 92533 Bad Kissingen",GB76VASX99319140099812,ES6597192288741594925434,,ACH,1433.08,GBP,2024-07-13 05:30:46,SK,SI,34.6,0,CLEAR,34.208.29.67,a50ffe4c-42b
TXN-000616,CUST-00654,Sig.ra Sandra Pertile,2001-02-16,brambillaangelo@example.com,001-529-827-2430x67779,"1, rue Danielle Blot, 18357 Saint Luce",DE09133157920823661620,GB68OESZ51266086961108,Michail Henck,CASH_WITHDRAWAL,2310.68,CHF,2025-04-12 13:11:42,PL,MT,32.3,0,CLEAR,75.141.202.215,ffd95216-f23
TXN-000617,CUST-00668,Lucas de Becker,1968-09-14,carolewright@example.com,(266)276-0550x8005,"Canale Fanucci, 60, 95030, Ragalna (CT)",DE92199412436160502999,GB60OMCS18149836784903,Mr Eric Williams,ACH,1124.09,GBP,2025-02-07 04:15:35,MX,RO,44.4,0,CLEAR,172.191.164.144,705ad90a-6f7
TXN-000618,CUST-00234,Emilio Fabra Uribe,1983-12-15,rosskatie@example.com,+34842 295 083,"Vicolo Atenulf, 586, 10042, Nichelino (TO)",FR9553515347439270812078003,FR8881010320823416099097578,Dott. Pasquale Piacentini,SWIFT,1221.83,USD,2025-01-23 18:21:11,MT,EE,21.7,0,CLEAR,3.254.166.171,e552dbb5-440
TXN-000619,CUST-00369,Dr Albert Cole,1989-02-10,gilbertblot@example.org,02 57 61 05 40,"284 Evans Isle, North Lindsey, N6J 4ZY",GB30GVSO45391802384876,GB78ZUJJ43373609085753,María Cristina Maza Salas,SEPA,10593.55,JPY,2024-06-01 13:07:22,IN,HK,18.8,0,CLEAR,179.89.154.45,4142eb1c-a76
TXN-000620,CUST-00946,Dustin Wheeler,1973-06-13,milkagutknecht@example.com,+33 (0)4 71 12 16 76,"Avenida Alex Pineda 95 Puerta 7 , Teruel, 21344",GB09XLNL82938540445039,IT41M3834669081449860296532,Olimpia de Benítez,SEPA,506.63,USD,2025-09-28 11:49:51,FR,LB,31.2,0,CLEAR,140.227.202.111,
TXN-000621,CUST-00142,Caroline Maurice de Klein,1976-02-23,esimon@example.com,333.545.1298x29454,"74 Bruce Burg, Robertsport, G03 0BT",IT84N7755005357603673361424,FR5141516329566148243648517,Roberto Opizzi,INTERNAL_TRANSFER,1698.03,CHF,2025-04-12 16:08:43,GB,,10.4,0,CLEAR,22.126.178.184,42abb0ab-117
TXN-000622,CUST-00621,Benjamin-Théophile Hoareau,1942-01-24,barrigapaola@example.net,+39 05726835928,"Studio 6, Smith Dale, West Megan, M5 3TL",ES2602826565293675627545,ES6440349893975955364220,Raimondo Balotelli-Montanariello,CASH_DEPOSIT,795.43,EUR,2024-05-19 00:54:17,LB,IE,14.1,0,CLEAR,223.214.5.181,b56d9e50-e05
TXN-000623,CUST-00867,Anastasio Solís Plaza,1999-09-27,pfarmer@example.net,3511287154,"973 Kemp Well, Port Leonard, G9 8AN",ES6968869890876342724771,GB11LORO37815616217367,,INTERNAL_TRANSFER,2077.89,CHF,2024-09-21 05:53:13,XX,FI,27.5,0,CLEAR,119.236.134.253,b2dde524-052
TXN-000624,CUST-00982,Sarah Sanders,1999-04-14,rodrigofortunato@example.com,+34944988967,"9, rue Langlois, 59683 Marchand",DE45768670716714895792,,Kathrin Koch II B.A.,SWIFT,3959.58,EUR,2026-04-14 08:44:07,LB,ZA,41.4,0,CLEAR,202.77.123.175,ff60b241-fb2
TXN-000625,CUST-00857,Janet Wilson-Williams,1963-07-08,lesley11@example.com,02218 19517,"0677 Hester Rest, Port Monica, IL 13240",FR9845383364255035332101254,ES9367591499959770317056,Viridiana Cavanna-Padovano,SWIFT,403.56,EUR,2025-11-22 00:51:32,HK,CH,19.4,0,CLEAR,96.84.50.234,ec3abe85-cd3
TXN-000626,CUST-00175,Romy Gröttner-Zimmer,1999-10-22,raffaellotasca@example.com,+44(0)1414960444,"Borgo Cherubini, 7, 85059, Viggiano (PZ)",ES3704294299211924743506,IT26V7820993872112038299839,Coluccio Pacillo,WIRE_TRANSFER,17725.82,USD,2024-12-24 09:04:02,EE,KW,85.7,1,ESCALATED,187.194.251.233,7d754e26-4c4
TXN-000627,CUST-00341,Osvaldo Toscanini,2004-12-02,jessica00@example.com,+34 885 680 131,"Ackermannring 34-23, 15495 Roding",GB30YVPT19690913641765,ES3992059483609016801153,Agustina Plaza Manzanares,SEPA,303.22,JPY,2024-06-23 22:27:13,VE,LV,45.9,0,CLEAR,151.74.113.205,a7bca40a-321
TXN-000628,CUST-00819,Christophe de Bernard,1968-06-22,james30@example.com,+44(0)116 496 0562,"Beyerring 5-9, 55169 Eberswalde",ES5340574119353910389166,FR8570952185868043942900889,Miss Jodie Lewis,INTERNAL_TRANSFER,411833.06,GBP,2026-02-10 04:16:31,IT,PG,95.3,1,UNDER_REVIEW,130.226.174.144,
TXN-000629,CUST-00202,Damian Martin,1950-10-02,prosenow@example.net,05307 48781,"951 Brown Centers, New Oliverbury, WD6B 0AB",DE83854123481094525539,,Isaac Alves,CASH_WITHDRAWAL,3863.29,USD,2025-04-11 20:37:04,AT,DE,11.2,0,CLEAR,81.54.38.145,f60049b9-a9c
TXN-000630,CUST-00037,Macarena Salinas-Barriga,2002-04-18,donnamartinez@example.org,0341761118,"652 Bradley Curve, South Amyshire, NE1 0DD",GB42WGHW01679655673238,ES6636841434462280749053,Vittoria Andreozzi-Moschino,SWIFT,116893.53,JPY,2025-11-05 23:16:53,CH,KW,80.0,1,ESCALATED,128.121.96.92,
TXN-000631,CUST-00767,Cecilio Zamorano-Bayona,1977-04-09,vincentcohen@example.com,+44(0)114 496 0087,"Flat 0, Jackson Keys, Howeshire, E5F 1XN",IT70L5296435221732842487298,GB40VFAE91726513420457,Gioele Canetta,ACH,439.47,CHF,2025-11-06 01:48:10,CZ,,24.4,0,CLEAR,56.77.200.112,0f80aa7a-3a2
TXN-000632,CUST-01025,Charlotte Lloyd-Brown,1954-08-30,tjacobi-jaeckel@example.org,237-478-0559x2277,"89, boulevard Manon Reynaud, 78697 Lebreton-les-Bains",DE65696411350764996727,ES6563396800711947505220,Stephen Kramer,CASH_DEPOSIT,23450.65,GBP,06/10/2024,NG,IN,33.2,0,CLEAR,160.33.165.151,f4caf583-20e
TXN-000633,CUST-00215,Dott. Fiamma Cicilia,1992-04-08,jesse16@example.org,06 54 46 97 07,"11578 Anderson Prairie Apt. 371, Deborahhaven, MO 01872",GB02MJEG62458846937147,ES3787508057117844400274,Francesca Donati,CASH_WITHDRAWAL,16652.84,CHF,01/22/2025,FR,AU,21.6,0,CLEAR,46.201.171.148,67f08581-347
TXN-000634,CUST-00291,Joshua Sanders,1971-07-02,russellalicia@example.net,03 66 47 74 96,"47, rue de Clerc, 81755 Saint Timothéenec",FR6754135455797079077045530,GB65CPGD41272592129856,,CASH_WITHDRAWAL,196.16,GBP,2025-03-05 23:24:09,BE,PT,17.3,0,CLEAR,144.136.134.81,c9c223dd-578
TXN-000635,CUST-00424,Mrs Rachael Jones,1976-06-25,honore64@example.org,+34 885 374 282,"0 Ford Manor, Alexandrafurt, W2 5GB",ES0314876096737250093219,DE55693205065069615884,Bianka Harloff,SWIFT,82309.54,CHF,2026-02-24 23:11:40,LT,CA,69.2,0,CLEAR,116.58.237.243,06fa0c44-be2
TXN-000636,CUST-00200,Alcides Perez Tur,1991-02-05,zobelsamir@example.org,+44(0)1164960151,"C. Ainara Escamilla 660 Puerta 6 , Ceuta, 06283",DE55342207043107722287,DE09995893674286017678,Philippe de Lemaire,ACH,255.33,CHF,2025-11-29 01:24:30,LV,AU,15.0,0,CLEAR,77.57.36.215,afe1d5bd-2c1
TXN-000637,CUST-00615,Jamie Evans,1950-05-19,cdaniel@example.com,00632 44896,"Contrada Rosina, 262 Piano 4, 34075, Begliano (GO)",IT81H3997021461690476102965,DE94419043770296705035,Georges Lebreton,WIRE_TRANSFER,47980.87,USD,2024-08-15 08:39:15,YE,,16.6,0,CLEAR,192.72.198.126,5353d00f-c58
TXN-000638,CUST-00224,Dott. Calcedonio Bajardi,1962-02-04,josephlemoine@example.net,02 19 11 78 51,"729 Carol Ranch, Bradleyberg, G53 1XT",DE32761765722458836607,IT32R3340833783615926686680,,SEPA,6228.49,USD,2024-05-04 12:29:46,IR,LT,41.2,0,CLEAR,207.217.195.78,3d13af9e-55f
TXN-000639,CUST-01057,Mr Norman Watkins,1982-03-15,ralcazar@example.com,+1-928-603-3714x213,"339, rue de Pottier, 52841 Loiseau-la-Forêt",IT25K4276293369832407281959,,Piermaria Borromini,CASH_DEPOSIT,3432.26,JPY,2024-05-15 22:35:51,KW,RO,33.2,0,CLEAR,8.126.52.192,0ff95a14-b94
TXN-000640,CUST-01147,Lynn Wood,1950-04-15,maurice22@example.com,(04267) 327222,"25016 Kimberly Ferry Suite 451, Lake Elizabethmouth, GU 92554",GB24NARM24951339660575,GB72USMM47118132072391,Dott. Ninetta Iadanza,ACH,1041.65,CHF,2024-05-11 16:22:02,GR,LT,3.6,0,CLEAR,55.91.68.125,37a1c676-eff
TXN-000641,CUST-00378,Evita Barroso,1971-06-22,wpalomo@example.net,+39 3714966970,"Flat 49T, Holmes Vista, Damianmouth, AB4H 2NZ",GB34NENG17774422212421,ES9297381903473175102958,Leonard Mills-Lowe,CASH_DEPOSIT,22112.67,CHF,2025-06-25 09:32:39,CZ,MT,42.6,0,CLEAR,119.149.82.11,350faeb4-506
TXN-000642,CUST-00405,Emily Simmons,2007-04-13,jafet17@example.org,+39 35056335414,"41 Roberts Plains, Lake Frances, B68 9YL",DE28802845718691981625,DE39993145365133861367,Teobaldo Guadalupe Bilbao Rosa,ACH,1412.27,JPY,2026-03-26 19:44:12,MT,FR,8.8,0,CLEAR,16.88.221.139,73e285f6-39f
TXN-000643,CUST-00010,Graciano del Bermudez,1974-03-12,aadolph@example.net,+49(0) 121789406,"Viale Cimini, 34, 17021, Alassio (SV)",IT13Y1678758647401925531755,GB31IMDN14384039726754,Hertha Schacht B.Sc.,SEPA,-2787.47,USD,2024-05-11 23:49:45,US,LU,37.1,0,CLEAR,48.131.12.221,c09de425-a8f
TXN-000644,CUST-00129,Lucas de Carpentier,1962-10-07,ameliewende@example.net,0117 496 0132,"Contrada Gaspare, 288 Piano 3, 38062, Bolognano (TN)",IT57M9225437636628711716535,IT05Y5539450698958294863099,Ofelia Contreras Viñas,SWIFT,1314.99,EUR,2025-07-21 20:25:36,DK,BG,8.0,0,CLEAR,49.181.176.198,b3682a24-345
TXN-000645,CUST-00750,Denise Bartlett,1948-05-23,evansdylan@example.net,001-967-662-4285,"77035 Mccall Meadows Suite 307, Hudsonfort, MD 10582",ES9509065194072346150411,FR8308292209251390029501147,,CASH_WITHDRAWAL,10681.84,USD,2024-12-02 01:30:41,HK,PL,38.0,0,CLEAR,222.67.184.219,b552bac9-0e0
TXN-000646,CUST-00538,Ernst-Otto Nerger-Pärtzelt,1987-07-12,christie75@example.com,+34888 56 84 42,"93, chemin de Chauveau, 53450 Saint Marc-la-Forêt",IT66G0824130160644903593417,ES3173343071821821606392,Jasmine Murray,SEPA,1018.64,CHF,2026-04-27 09:49:48,CA,PT,18.2,0,CLEAR,199.58.27.135,d2f4d1b4-ce3
TXN-000647,CUST-00642,Sergio Hull,1956-09-15,xrobert@example.net,0808 157 0579,"Jesselring 41, 47286 Saarlouis",IT94W6240238492031759145090,IT48U0395728693953910673338,,SWIFT,5639.39,CHF,2025-05-29 21:39:08,SG,KP,38.9,0,CLEAR,26.61.30.5,
TXN-000648,CUST-00234,Stefan Gieß,1960-09-18,ndijoux@example.net,+34 849385855,"Plaza Irma Caparrós 54, Navarra, 21318",FR9292074051870322177599025,DE91983910320410372810,Dr Nicholas Wright,CASH_WITHDRAWAL,468.78,GBP,2026-03-21 00:32:24,IR,MT,18.0,0,CLEAR,54.220.87.212,769b5877-36f
TXN-000649,CUST-00040,Pénélope Pires de la Guillaume,1941-11-21,damienwebb@example.com,03 25 12 74 62,"5958 Danielle Land, Zunigafurt, GA 08880",IT89F9590994414753763782564,,Sig. Lorenzo Tanzini,INTERNAL_TRANSFER,165.18,GBP,2025-08-10 15:11:54,CA,IR,49.5,0,CLEAR,54.235.36.162,7c711608-7f2
TXN-000650,CUST-00275,Shannon Everett,1967-04-09,vlittizzetto@example.org,(490)859-2568x704,"Bienallee 4, 60638 Oberviechtach",DE63041627502092252123,IT98A2944627635148749715129,Gunda Weller,CASH_WITHDRAWAL,989.93,EUR,2024-04-30 18:29:31,IN,,5.7,0,CLEAR,148.10.156.58,dd9de4e6-fd6
TXN-000651,CUST-00240,Lucho Marco Batlle Rosselló,1963-12-12,friedo28@example.net,0228209018,"731 Christopher Rest Suite 336, New Amyville, VI 07552",DE62045961974005975834,ES3245942104208418286549,Kimberly Thompson,CASH_DEPOSIT,369.23,GBP,2024-12-25 15:40:05,RO,SK,20.7,0,CLEAR,87.227.147.137,e30a8de8-fe1
TXN-000652,CUST-01047,Roman Padovano,1991-12-10,lclayton@example.com,+34 746 169 413,"Zirmeallee 6695, 82770 Roth",IT78E2691569490608276100235,GB05VEAT45969157349438,Dr. Daniela Müller,ACH,88765.59,CHF,2025-07-14 07:55:57,YE,MM,46.4,1,ESCALATED,1.137.130.53,bb7d99e1-3e2
TXN-000653,CUST-00786,Leonor Acedo,1978-06-24,wilsonjerry@example.com,379123314,"Greta-Mohaupt-Gasse 878, 33879 Oschatz",ES6913220822044843519788,GB42NISL71042599002842,Sophie Morley-Cole,ACH,458.0,USD,2025-10-16 17:57:22,IE,MX,28.8,0,CLEAR,163.146.5.11,7e9297dc-3d1
TXN-000654,CUST-01101,Christine Wilson-Ball,1997-05-31,vdonaire@example.net,+34824 733 358,"01529 Jensen Plaza, Yvettefurt, HI 11161",GB66MOAU06208212407664,ES2453629213501134496895,Sally Miller,SEPA,1360.22,USD,2025-09-03 06:42:59,JP,KP,41.1,0,CLEAR,48.107.193.41,b8b28b73-e95
TXN-000655,CUST-01003,Clelia Nievo,1972-01-08,barbertony@example.com,(029)2018175,"19, avenue Victor Roussel, 36408 Schneider",FR0757481452528886465089304,GB68CPRJ21391369975483,Sergius Spallanzani,CASH_WITHDRAWAL,90762.12,USD,2024-11-16 13:53:24,BR,GR,29.6,0,CLEAR,212.61.126.255,bce148df-70f
TXN-000656,CUST-00924,Darius Hertrampf-Drub,2008-01-07,melissabyrd@example.com,(947)622-3720,"70063 Jimmy Rapids Suite 733, Eriktown, NC 45258",IT37G7558263218945108858998,ES3918119942817834206433,Petrona Montaña-Nicolás,SWIFT,705.24,EUR,2026-04-26 23:39:11,PL,SI,10.2,0,CLEAR,163.32.161.124,74288600-ad5
TXN-000657,CUST-00993,Caterina Anastasi,1943-10-02,fiorinomaderno@example.org,+49(0) 009173163,"Studio 30Q, Miller Extension, Conorfort, L9T 7EF",GB17FLPT89691024198272,DE43495207699152831197,Martine de Launay,CASH_DEPOSIT,1801.76,USD,2024-07-08 15:59:07,LV,DE,52.5,0,CLEAR,35.155.42.51,0d79e093-0c5
TXN-000658,CUST-01036,Julie Price,1985-07-25,lewismccarthy@example.com,0235000366,"Borgo Sibilia, 88 Piano 5, 39033, Kolfusch (BZ)",FR7130212918236372511298031,GB15EMEH70506748252292,Siglinde Kreusel,SEPA,774.53,CHF,11/15/2024,LU,BR,41.5,0,CLEAR,201.29.65.139,13ade014-cfc
TXN-000659,CUST-01008,Gisela Scheibe,1954-05-07,normanweinhold@example.com,+44(0)808 157 0372,"Krausweg 826, 17479 Görlitz",DE42522420596425497806,DE64371960348973116015,Inès Moreno,ACH,1151.11,CHF,2025-07-11 04:25:58,CY,NG,10.3,0,CLEAR,37.226.23.59,bb25911a-a3a
TXN-000660,CUST-00049,Sarah Green-Brown,1958-01-28,tbarrera@example.net,+33 (0)3 80 58 55 83,"88, boulevard Caroline Bruneau, 72890 Bertin-les-Bains",DE18429043682756849785,GB27ZWOQ67253081580867,,SWIFT,57.21,EUR,2024-12-15 18:09:15,JP,GR,41.2,0,CLEAR,144.189.15.59,f445be8d-d89
TXN-000661,CUST-00067,Samu Luque Rey,1945-02-24,abrilnavarrete@example.org,(0151) 4960100,"Glorieta de Maximino Benavent 875 Apt. 53 , Alicante, 37878",ES2736130144641972941036,FR8658069328940117130370971,Piergiorgio Sauli-Bettin,CASH_WITHDRAWAL,87.79,USD,2026-02-16 02:51:49,CZ,HR,8.8,0,CLEAR,23.125.250.35,1b072b29-a31
TXN-000662,CUST-00345,Kyle John,1961-05-14,williamstara@example.net,080400970,"Studio 1, Gemma Court, New Declanbury, BH07 0EA",GB88YEEX12683905101181,ES1869349106769871014941,Teresa Gay,INTERNAL_TRANSFER,6404.74,CHF,2025-12-04 07:36:49,HK,HR,37.1,0,CLEAR,173.50.212.130,91426c7d-1cb
TXN-000663,CUST-01015,Roger O'Sullivan,1948-08-01,franckandre@example.com,(454)649-6550,"Alameda Perla Lago 805, Salamanca, 22540",GB78FJEI26335231754877,GB18VGEA20613920318676,Elisa Meléndez Villaverde,SWIFT,20651.98,USD,2024-11-01 10:43:59,PG,,5.4,0,CLEAR,111.211.191.90,31ff5329-e97
TXN-000664,CUST-00549,Dr. Aloisia Thanel,2002-07-04,wpons@example.com,020 74960602,"Calle José Ángel Ureña 7 Piso 9 , Córdoba, 22019",ES7484465771371534278932,IT37O3227665484274946454030,Casemiro Cabrera Marín,INTERNAL_TRANSFER,210.49,JPY,2024-06-11 15:08:38,MX,PT,27.8,0,CLEAR,52.227.13.246,ea58276a-e62
TXN-000665,CUST-00086,Giampiero Cianciolo,1961-02-07,heinz-juergenkeudel@example.com,+33 2 57 89 65 75,"Melita-Thies-Weg 1, 37619 Kehl",ES5877014111581623153942,,Costanzo Odescalchi,INTERNAL_TRANSFER,1151.14,CHF,2025-06-06 06:44:10,EE,HK,22.6,0,CLEAR,28.245.217.144,106fc253-c69
TXN-000666,CUST-00871,Silvia Oscuro,1965-06-02,georgeslemaitre@example.org,+1-998-910-0944x3002,"656 Lane Row, Johnsonside, G6 2RT",FR7531143107539871414264293,GB47ZMVZ46143838167428,Serafina Estefanía Mercader Azcona,WIRE_TRANSFER,1476.69,USD,2024-09-22 01:16:03,HK,DK,28.7,0,CLEAR,15.151.219.45,957e3ee9-ca5
TXN-000667,CUST-00922,Rocco Pechel-Schacht,1994-10-18,brett97@example.net,+39 0422455402,"996 Daniel Village Suite 785, Nathanshire, WA 85554",GB05XLOW98662692339530,GB72XVUE55395256377312,Ing. Hans-Albert Radisch,CASH_WITHDRAWAL,705.0,GBP,2025-04-19 09:23:27,SK,IT,34.7,0,CLEAR,170.32.183.94,bcf37157-185
TXN-000668,CUST-00241,Isidor Hellwig,1954-05-06,piergiorgiocivaschi@example.com,+39 0345515694,"Viale Bartolomeo, 95 Appartamento 50, 35047, Solesino (PD)",DE91627396433161209928,FR1787842775153672097506699,Maria Shea,INTERNAL_TRANSFER,3419.64,USD,2024-06-12 03:56:04,BE,GB,25.2,0,CLEAR,57.84.133.43,467975dd-dc7
TXN-000669,CUST-00719,Dr. Benno Wilms B.Sc.,1962-01-25,mateo02@example.com,+34 841 18 06 03,"25, chemin de Picard, 19708 Sainte Thérèseboeuf",FR2413073987148454430074577,FR8341465183163325336305757,Ruth Pino,INTERNAL_TRANSFER,1142.67,JPY,2024-06-24 00:07:52,DK,KW,45.7,0,CLEAR,222.128.187.76,ddca0e71-e80
TXN-000670,CUST-00340,Inmaculada Roldan Arribas,1979-06-17,alejo85@example.net,0151 4960106,"Borgo Ciampi, 54 Piano 1, 16048, Alpepiana (GE)",DE63043968483596000182,GB13QPDM38819392719189,Coriolano Udinesi,SWIFT,205.46,USD,2024-05-14 11:15:17,KP,US,35.3,0,CLEAR,212.29.74.46,18ea6773-00b
TXN-000671,CUST-00122,Susanne De Oliveira,1940-11-10,traviapuccio@example.net,0254262491,"Angela-Döring-Straße 6-2, 73131 Hainichen",IT13H1352762559376511825665,GB36MGTD72715483628134,Gene Lopez,SWIFT,1578.47,GBP,2026-03-26 04:21:02,DK,,17.1,0,CLEAR,62.76.5.199,
TXN-000672,CUST-01104,Sabine Le Cohen,1984-03-24,uthies@example.com,+34 882821873,"Rotonda Manuel, 117, 25123, Brescia (BS)",DE20134650865699638744,,Audrey Dumas,CASH_DEPOSIT,365.09,GBP,2026-04-21 22:30:05,HK,BG,20.5,0,CLEAR,85.185.198.52,84c5316b-cd3
TXN-000673,CUST-01173,Eleuterio de Amigó,1965-05-22,juliettechauveau@example.net,0756562060,"Viale Spinola, 24, 36033, Castelnovo (VI)",GB23SPDX18200340935827,ES5117320310666465184788,Suzanne Laine Le Marty,CASH_WITHDRAWAL,28.76,USD,2026-03-02 02:34:37,NG,,26.9,0,CLEAR,159.118.98.24,771a2702-5b0
